"Time, hr",Compound A,Compound B,Compound C,Compound D,Compound E,Compound F,Compound G,Compound H,Compound I
599.21,0.255987843,-1.260425855,-0.626203859,-0.748968339,91.21893344,-0.001702006,-0.037814082,1.614914056,1.019372712
599.31,0.25598597,-1.260425879,-0.626203864,-0.748968342,91.21810268,-0.001700029,-0.037810067,1.614914056,1.019372712
599.41,0.25598522,-1.260425904,-0.626203868,-0.748968345,91.21793244,-0.001698052,-0.037806051,1.614914056,1.019372712
599.51,0.255986393,-1.260425929,-0.626203873,-0.748968349,91.21783559,-0.001696075,-0.037802036,1.614914056,1.019372712
599.61,0.255989125,-1.260425954,-0.626203877,-0.748968352,91.21773874,-0.001694098,-0.037798021,1.614914056,1.019372712
599.71,0.255992897,-1.260425978,-0.626203881,-0.748968355,91.21770919,-0.001692122,-0.037794005,1.614914056,1.019372712
599.81,0.2559972,-1.260426003,-0.626203886,-0.748968358,91.21794885,-0.001690145,-0.03778999,1.614914056,1.019372712
599.91,0.256002745,-1.260426028,-0.62620389,-0.748968361,91.2181885,-0.001688157,-0.037785974,1.614914056,1.019372712
600.01,0.256611189,0.836526509,-0.590130259,0.356287135,101.8436588,0.010424038,0.159873197,0.07494405,-1.877738459
600.11,0.278413926,1.924999842,-0.590130258,0.356287162,67.66198305,0.026624144,0.292294129,0.074944025,-1.877738506
600.21,0.276730568,2.146800304,-0.590130258,0.356287165,40.89841521,0.033944991,0.301832729,0.074944025,-1.877738506
600.31,0.295752214,2.199603466,-0.590130258,0.356287168,0.701962538,0.036341735,0.294120703,0.074944025,-1.877738506
600.41,0.338840031,2.21565583,-0.590130258,0.356287171,0.533308471,0.035897593,0.27863402,0.074944025,-1.877738506
600.51,0.375570811,2.220642789,-0.590130258,0.356287174,0.479284841,0.034034698,0.264966334,0.074944025,-1.877738506
600.61,0.397187969,2.221861357,-0.590130258,0.356287177,0.437545198,0.031655477,0.253721836,0.074944025,-1.877738506
600.71,0.408807643,2.22240812,-0.590130257,0.35628718,0.405039195,0.029225493,0.244820864,0.074944025,-1.877738506
600.81,0.416734207,2.222636955,-0.590130257,0.356287183,0.378898876,0.02696559,0.237883596,0.074944025,-1.877738506
600.91,0.423791258,2.222786309,-0.590130257,0.356287186,0.357745113,0.025159287,0.23295115,0.074944025,-1.877738506
601.01,0.430351944,2.222935663,-0.590130257,0.356287189,0.340766472,0.023664459,0.229075909,0.074944025,-1.877738506
601.11,0.435902252,2.223085017,-0.590130257,0.356287192,0.327287755,0.022325183,0.225865282,0.074944025,-1.877738506
601.21,0.440105383,2.223234371,-0.590130257,0.356287195,0.316604141,0.02109568,0.223168572,0.074944025,-1.877738506
601.31,0.443129579,2.223383724,-0.590130257,0.356287198,0.308085104,0.020004992,0.221025284,0.074944025,-1.877738506
601.41,0.445340943,2.223402675,-0.590130257,0.356287201,0.301251411,0.019172942,0.219576038,0.074944025,-1.877738506
601.51,0.447030549,2.223407135,-0.590130257,0.356287204,0.295801624,0.018750077,0.21904716,0.074944025,-1.877738506
601.61,0.448343881,2.223411596,-0.590130257,0.356287207,0.291426228,0.018903155,0.219596033,0.074944025,-1.877738506
601.71,0.449344009,2.223416057,-0.590130256,0.35628721,0.287913949,0.019804993,0.221399005,0.074944025,-1.877738506
601.81,0.45009011,2.223420518,-0.590130256,0.356287214,0.285143444,0.021701678,0.224750716,0.074944025,-1.877738506
601.91,0.450668731,2.223424979,-0.590130256,0.356287217,0.28294163,0.024248876,0.22855723,0.074944025,-1.877738506
602.01,0.451177145,2.22342944,-0.590130256,0.35628722,0.281196237,0.027088617,0.23238553,0.074944025,-1.877738506
602.11,0.451705026,2.223433901,-0.590130256,0.356287223,0.27984718,0.029999826,0.235996265,0.074944025,-1.877738506
602.21,0.452335995,2.223438362,-0.590130256,0.356287226,0.278762402,0.032883858,0.239413268,0.074944025,-1.877738506
602.31,0.45311417,2.223442823,-0.590130256,0.356287229,0.277897162,0.035580399,0.242424566,0.074944025,-1.877738506
602.41,0.454068225,2.223447284,-0.590130256,0.356287232,0.277208628,0.037593538,0.244133411,0.074944025,-1.877738506
602.51,0.455213504,2.223451744,-0.590130256,0.356287235,0.276646575,0.038784354,0.24470261,0.074944025,-1.877738506
602.61,0.456550718,2.223456205,-0.590130256,0.356287238,0.276199356,0.03921477,0.244423636,0.074944025,-1.877738506
602.71,0.458057212,2.223460666,-0.590130255,0.356287241,0.275853891,0.039046824,0.243588477,0.074944025,-1.877738506
602.81,0.459686846,2.223465127,-0.590130255,0.356287244,0.275539807,0.038471233,0.242477585,0.074944025,-1.877738506
602.91,0.461382799,2.223469588,-0.590130255,0.356287247,0.275305955,0.037660582,0.241270093,0.074944025,-1.877738506
603.01,0.463089975,2.223474049,-0.590130255,0.35628725,0.27509522,0.036747169,0.240053303,0.074944025,-1.877738506
603.11,0.4647745,2.22347851,-0.590130255,0.356287253,0.274938405,0.035821457,0.238893907,0.074944025,-1.877738506
603.21,0.46639132,2.223482971,-0.590130255,0.356287256,0.274781595,0.034916138,0.237815342,0.074944025,-1.877738506
603.31,0.467893738,2.223487432,-0.590130255,0.356287259,0.274681837,0.034069912,0.236824194,0.074944025,-1.877738506
603.41,0.469247218,2.223491893,-0.590130255,0.356287262,0.27458842,0.033283975,0.235912235,0.074944025,-1.877738506
603.51,0.470422997,2.223496353,-0.590130255,0.356287265,0.274495004,0.032558157,0.235064052,0.074944025,-1.877738506
603.61,0.471403041,2.223500814,-0.590130255,0.356287269,0.274434473,0.031884542,0.234270623,0.074944025,-1.877738506
603.71,0.472175745,2.223505275,-0.590130254,0.356287272,0.274388036,0.031260834,0.233533868,0.074944025,-1.877738506
603.81,0.472736271,2.223509736,-0.590130254,0.356287275,0.274341599,0.030683315,0.232846447,0.074944025,-1.877738506
603.91,0.47308319,2.223514197,-0.590130254,0.356287278,0.274295163,0.03015004,0.232210342,0.074944025,-1.877738506
604.01,0.473221145,2.223518658,-0.590130254,0.356287281,0.274277786,0.02966035,0.231630496,0.074944025,-1.877738506
604.11,0.473160064,2.223523119,-0.590130254,0.356287284,0.274267673,0.029214446,0.231106008,0.074944025,-1.877738506
604.21,0.472913311,2.22352758,-0.590130254,0.356287287,0.27425756,0.028813118,0.230639703,0.074944025,-1.877738506
604.31,0.472498133,2.223532041,-0.590130254,0.35628729,0.274247447,0.028457154,0.230234147,0.074944025,-1.877738506
604.41,0.471934742,2.223536009,-0.590130254,0.356287293,0.274237334,0.028148623,0.229888993,0.074944025,-1.877738506
604.51,0.47124681,2.223535546,-0.590130254,0.356287296,0.2742318,0.027889833,0.229614671,0.074944025,-1.877738506
604.61,0.470459417,2.223535083,-0.590130254,0.356287299,0.274233133,0.027682352,0.229411887,0.074944025,-1.877738506
604.71,0.469595169,2.22353462,-0.590130253,0.356287302,0.274234466,0.027532337,0.229282859,0.074944025,-1.877738506
604.81,0.468682653,2.223534157,-0.590130253,0.356287305,0.274235798,0.027442128,0.229230131,0.074944025,-1.877738506
604.91,0.467752475,2.223533694,-0.590130253,0.356287308,0.274237127,0.027415609,0.229268702,0.074944025,-1.877738506
605.01,0.466821157,2.223533231,-0.590130253,0.356287311,0.274238456,0.027455878,0.229396498,0.074944025,-1.877738506
605.11,0.465915176,2.223532768,-0.590130253,0.356287314,0.274239785,0.027564428,0.229613257,0.074944025,-1.877738506
605.21,0.46506905,2.223532305,-0.590130253,0.356287317,0.274241114,0.027740255,0.229914472,0.074944025,-1.877738506
605.31,0.464301222,2.223531843,-0.590130253,0.356287321,0.274242443,0.027979278,0.230295302,0.074944025,-1.877738506
605.41,0.463627879,2.22353138,-0.590130253,0.356287324,0.274243772,0.02827484,0.230736733,0.074944025,-1.877738506
605.51,0.463075045,2.223530917,-0.590130253,0.356287327,0.274245101,0.028614172,0.231216779,0.074944025,-1.877738506
605.61,0.462652911,2.223530454,-0.590130253,0.35628733,0.27424643,0.028982783,0.231710648,0.074944025,-1.877738506
605.71,0.462368896,2.223529991,-0.590130252,0.356287333,0.274247759,0.029365481,0.232204886,0.074944025,-1.877738506
605.81,0.462225281,2.223529528,-0.590130252,0.356287336,0.274249088,0.029748562,0.232694121,0.074944025,-1.877738506
605.91,0.462220039,2.223529065,-0.590130252,0.356287339,0.274250417,0.030109624,0.233128503,0.074944025,-1.877738506
606.01,0.462346417,2.223528602,-0.590130252,0.356287342,0.274251746,0.030438839,0.233506076,0.074944025,-1.877738506
606.11,0.462593429,2.223528139,-0.590130252,0.356287345,0.274253075,0.030723757,0.233814832,0.074944025,-1.877738506
606.21,0.462946599,2.223527676,-0.590130252,0.356287348,0.274254404,0.030958012,0.234051632,0.074944025,-1.877738506
606.31,0.463387976,2.223527213,-0.590130252,0.356287351,0.274255733,0.031134836,0.234213899,0.074944025,-1.877738506
606.41,0.463899981,2.22352675,-0.590130252,0.356287354,0.274257062,0.031253619,0.234305411,0.074944025,-1.877738506
606.51,0.46445402,2.223526287,-0.590130252,0.356287357,0.274258391,0.031319927,0.234329898,0.074944025,-1.877738506
